external_id,rating,content,text_indobert,text_indobert_slang,initial_sentiment,final_sentiment,true_label,predicted_label,prob_negative,prob_neutral,prob_positive,confidence
de84dfdc-593e-4e37-9805-b60bdee96229,4,Lumayan,Lumayan,cukup baik,Positive,Positive,Positive,Neutral,0.042659573,0.79077345,0.16656698,0.79077345
8804c773-3cbc-4c7e-abc4-b47785214ac5,3,Alhamdulillah sy senang dgn aplikasi spotify ini bisa mendengar musik dg baik,Alhamdulillah sy senang dgn aplikasi spotify ini bisa mendengar musik dg baik,syukur saya senang dengan aplikasi spotify ini bisa mendengar musik dengan baik,Neutral,Neutral,Neutral,Positive,0.029725328,0.22854225,0.7417324,0.7417324
bc389851-6834-45fd-8451-92742eb7da4f,3,"Spotify saya hanya bisa di pakai saat menggunakan wifi, saat menggunakan data seluler Spotify nya malah offline padahal jaringan bagus data nya juga baru saya isi , dan ini selalu terjadi saat saya ingin mendengar kan lagu di Spotify menggunakan data seluler.","Spotify saya hanya bisa di pakai saat menggunakan wifi, saat menggunakan data seluler Spotify nya malah offline padahal jaringan bagus data nya juga baru saya isi , dan ini selalu terjadi saat saya ingin mendengar kan lagu di Spotify menggunakan data seluler.","Spotify saya hanya bisa di pakai saat menggunakan wifi, saat menggunakan data seluler Spotify nya malahan offline padahal jaringan bagus data nya juga baru saya isi , dan ini selalu terjadi saat saya ingin mendengar kan lagu di Spotify menggunakan data seluler.",Neutral,Positive,Positive,Negative,0.6874594,0.21693525,0.09560535,0.6874594
6008d748-64ef-4e00-afee-b7bbba46552e,3,Eror muluuuu,Eror muluuuu,error muluuuu,Neutral,Neutral,Neutral,Negative,0.82428277,0.13784723,0.03786997,0.82428277
0f814e6d-a3d4-436d-a341-54610746c08f,2,Saya belum tau ni aplikasi bagus apa enggak.kalo bagus ntar ditambah bintangnya😉😉,Saya belum tau ni aplikasi bagus apa enggak.kalo bagus ntar ditambah bintangnya😉😉,Saya belum tau ni aplikasi bagus apa tidak.kalau bagus nanti ditambah bintangnya😉😉,Negative,Negative,Negative,Positive,0.110432886,0.062274143,0.8272929,0.8272929
3b68a983-a551-4e3d-bcba-4f7bf7e0b431,3,Perfect music,Perfect music,sempurna musik,Neutral,Neutral,Neutral,Positive,0.016614193,0.035327237,0.94805855,0.94805855
fa0bb76a-1017-4ec5-80b6-39ffde673ba6,3,Iklannya jelek,Iklannya jelek,Iklannya jelek,Neutral,Neutral,Neutral,Negative,0.5981606,0.34385237,0.057986967,0.5981606
34345bbf-e177-4e5e-b574-108b56ef247b,3,Masa Mau Premium Yang 3 Bulan Gak Bisa2 pas mau ke pembayaran langsung logout kembali ke awal,Masa Mau Premium Yang 3 Bulan Gak Bisa2 pas mau ke pembayaran langsung logout kembali ke awal,Masa ingin Premium Yang 3 Bulan tidak bisa-bisa pas ingin ke pembayaran langsung keluar kembali ke awal,Neutral,Neutral,Neutral,Negative,0.72330475,0.23810537,0.038589865,0.72330475
de9bdbe9-b59f-49c6-baad-6b838634b79b,4,kadang gajelas gabisa buka lagu yang di pengen,kadang gajelas gabisa buka lagu yang di pengen,kadang gajelas tidak bisa buka lagu yang di ingin,Positive,Positive,Positive,Negative,0.87102413,0.095805965,0.033169884,0.87102413
fbad9ccf-9d33-47a2-a5d6-b8b392bd49bf,3,Ok,Ok,oke,Neutral,Neutral,Neutral,Positive,0.06055083,0.46894747,0.47050166,0.47050166
8e26a647-ebf7-459b-923d-ae59a98267ba,4,kenapa spotify saya error dan tidak bisa memutar lagu seperti biasanya apakah ini bug atau semacamnya? tolong di perbaiki,kenapa spotify saya error dan tidak bisa memutar lagu seperti biasanya apakah ini bug atau semacamnya? tolong di perbaiki,kenapa spotify saya error dan tidak bisa memutar lagu seperti biasanya apakah ini bug atau semacamnya? tolong di perbaiki,Positive,Positive,Positive,Negative,0.9463458,0.008368517,0.04528575,0.9463458
3038f961-c9f4-4126-aa3d-c6d68a022561,3,⁵4⁴x xcsewe?Tz,544x xcsewe?Tz,544x xcsewe?Tz,Neutral,Neutral,Neutral,Negative,0.552443,0.3747302,0.07282674,0.552443
6a87bc34-d44b-4f05-825e-d3df887e1b3c,4,Saya sangat menyukai aplikasi spotify. Dapat mendengarkan lagu pilihan sesuai dengan keinginan dan hampir semua lagu tersedia dengan lirik. Tapi entah mengapa belakangan ini beberapa lagu tidak dapat ditampilkan liriknya dan error. Mohon di bantu didalam penyelesaiannya. Terima kasih.,Saya sangat menyukai aplikasi spotify. Dapat mendengarkan lagu pilihan sesuai dengan keinginan dan hampir semua lagu tersedia dengan lirik. Tapi entah mengapa belakangan ini beberapa lagu tidak dapat ditampilkan liriknya dan error. Mohon di bantu didalam penyelesaiannya. Terima kasih.,Saya sangat menyukai aplikasi spotify. Dapat mendengarkan lagu pilihan sesuai dengan keinginan dan hampir semua lagu tersedia dengan lirik. tetapi entah mengapa belakangan ini beberapa lagu tidak dapat ditampilkan liriknya dan error. Mohon di membantu didalam penyelesaiannya. Terima memberi.,Positive,Positive,Positive,Neutral,0.4160496,0.47242835,0.11152209,0.47242835
26fbd342-6b42-4b1b-bd72-f2c786f70013,4,"kenapa ya spotify aku pas mutar lagu lagu pertama ada suaranya, lagu kedua hilang suaranya. tapi pas iklan gak hilang tu suaranya","kenapa ya spotify aku pas mutar lagu lagu pertama ada suaranya, lagu kedua hilang suaranya. tapi pas iklan gak hilang tu suaranya","kenapa ya spotify saya pas mutar lagu lagu pertama ada suaranya, lagu kedua hilang suaranya. tetapi pas iklan tidak hilang tu suaranya",Positive,Positive,Positive,Negative,0.7566457,0.051849537,0.19150475,0.7566457
a0086661-487c-4ab0-8133-df57d61ac963,1,Gaje,Gaje,Gaje,Negative,Negative,Negative,Positive,0.15136659,0.41677466,0.43185872,0.43185872
0096306e-a400-40bf-a0f4-fba576bbe2f8,2,Penyaku kok gak bisa di download ya ada yang tau Penyebab nya,Penyaku kok gak bisa di download ya ada yang tau Penyebab nya,Penyaku kok tidak bisa di unduh ya ada yang tau Penyebab nya,Negative,Negative,Negative,Neutral,0.44491914,0.46893004,0.08615076,0.46893004
e0e3dcc7-9b81-47a3-a177-2423a78b9142,2,"udah bagus, tapi kok ga ada lirik lagunya ya?saya ga bisa ngapalin laguu lagi jadinya.","udah bagus, tapi kok ga ada lirik lagunya ya?saya ga bisa ngapalin laguu lagi jadinya.","sudah bagus, tetapi kok tidak ada lirik lagunya ya?saya tidak bisa ngapalin laguu lagi sehingga.",Negative,Negative,Negative,Positive,0.3032882,0.23197769,0.46473408,0.46473408
348c2ada-aafb-44e6-8aef-ad7f07769718,1,Burik,Burik,Burik,Negative,Negative,Negative,Positive,0.15136659,0.41677466,0.43185872,0.43185872
f4b94955-862f-4b2e-8074-cb1b5393086a,2,Saya gasuka ada playlist nya karna kalo saya mau cari lagu udah ketemu malah suruh puter playlist,Saya gasuka ada playlist nya karna kalo saya mau cari lagu udah ketemu malah suruh puter playlist,Saya gasuka ada playlist nya karena kalau saya ingin mencari lagu sudah ketemu malahan suruh putar playlist,Negative,Negative,Negative,Neutral,0.28975418,0.6941518,0.016093986,0.6941518
056af06e-f06f-48c6-80aa-8cdaa044b5ed,3,Good,Good,bagus,Neutral,Neutral,Neutral,Positive,0.03597732,0.20682825,0.7571945,0.7571945
50178862-79e3-44e4-9247-b0090945954d,3,"ini Spotify kenapa sih,yang di pilih lagu apa yang keputar malah lain bkin kesel aja sumpah.tolong dong di perbaiki","ini Spotify kenapa sih,yang di pilih lagu apa yang keputar malah lain bkin kesel aja sumpah.tolong dong di perbaiki","ini Spotify kenapa sih,yang di pilih lagu apa yang keputar malahan lain bkin kesal saja sungguh.tolong dong di perbaiki",Neutral,Neutral,Neutral,Negative,0.57422644,0.4021954,0.023578098,0.57422644
a9ab955b-da97-43f1-aae3-45ab04d1f1ac,5,Nyaman. Trims yak 😍☺️,Nyaman. Trims yak 😍☺️,Nyaman. Trims ya 😍☺️,Positive,Positive,Positive,Neutral,0.15636547,0.47814965,0.36548477,0.47814965
6da92109-564d-466b-87a0-31a0fa3f582a,4,Bagus aja cmn bny ikln ny,Bagus aja cmn bny ikln ny,Bagus saja cmn bny ikln ny,Positive,Positive,Positive,Neutral,0.05095668,0.8399466,0.109096706,0.8399466
2028b582-a772-4dc5-a350-f54babc38a74,2,EsW,EsW,EsW,Negative,Negative,Negative,Positive,0.15136658,0.4167747,0.4318587,0.4318587
46972add-026a-4c86-9a2c-4ad06c099959,3,Emang kualitas suaramh juaraa...,Emang kualitas suaramh juaraa...,memang kualitas suaramh juaraa...,Neutral,Neutral,Neutral,Positive,0.015613761,0.09628707,0.88809913,0.88809913
48109928-28b0-47c7-a3a0-289f3522fc15,3,ᑲᥲᥒᥡᥲᥲ іkᥣᥲᥒ,ᑲᥲᥒᥡᥲᥲ іkᥣᥲᥒ,ᑲᥲᥒᥡᥲᥲ іkᥣᥲᥒ,Neutral,Neutral,Neutral,Positive,0.24340603,0.36164135,0.3949526,0.3949526
0fbab962-f34c-42c3-8a47-c0f25361ff24,4,"belum pernah selancar ini, semoga semakin spotify 🤠😎","belum pernah selancar ini, semoga semakin spotify 🤠😎","belum pernah selancar ini, semoga semakin spotify 🤠😎",Positive,Positive,Positive,Neutral,0.032370526,0.6371787,0.33045074,0.6371787
3c5c867c-eb6c-481a-bd3d-3b8398878e20,4,Sangat baik,Sangat baik,Sangat baik,Positive,Positive,Positive,Neutral,0.07607541,0.7385808,0.18534374,0.7385808
1d3c4ce7-d555-428b-9c1b-dc8e74d40595,4,"kak minta tolong banget ya, kalo malem malem bisa ga iklannya jangan yang horor horor, kenapa harus malem iklannya???!!??","kak minta tolong banget ya, kalo malem malem bisa ga iklannya jangan yang horor horor, kenapa harus malem iklannya???!!??","kak meminta bantuan banget ya, kalau malem malem bisa tidak iklannya jangan yang horor horor, kenapa harus malem iklannya???!!??",Positive,Positive,Positive,Neutral,0.11898224,0.6396463,0.24137148,0.6396463
3ab70d7d-546f-401c-9de3-55b452e7a1c4,3,i like it 🤍🤍🫶🏻🫶🏻😵,i like it 🤍🤍🫶🏻🫶🏻😵,i suka it 🤍🤍🫶🏻🫶🏻😵,Neutral,Neutral,Neutral,Positive,0.04255876,0.109529525,0.8479118,0.8479118
9d7106c4-866d-4f3c-9c8d-73da571cb7c2,2,Bagus,Bagus,Bagus,Negative,Negative,Negative,Positive,0.15136659,0.4167747,0.4318587,0.4318587
a88342f3-4b9d-48c4-8849-cfa2f4e4794f,1,Tolong kurangin Premium,Tolong kurangin Premium,Tolong kurangin Premium,Negative,Negative,Negative,Neutral,0.259659,0.44491,0.295431,0.44491
7936255c-8ee7-4467-b068-d3b6d9b1fb6b,4,banyak iklan,banyak iklan,banyak iklan,Positive,Positive,Positive,Negative,0.86849785,0.0014887351,0.13001342,0.86849785
d664b621-5111-40c4-99d4-8ad218724af8,3,Gk kaya biasa gk bisa pilih lagu yg mana dulu yg mau di putar,Gk kaya biasa gk bisa pilih lagu yg mana dulu yg mau di putar,tidak kaya biasa tidak bisa pilih lagu yang dimana dulu yang ingin di putar,Neutral,Neutral,Neutral,Negative,0.9213393,0.064413354,0.014247313,0.9213393
2cba1407-43a6-4b73-bccf-584c8091a27b,2,spotify mini nya sekarang kok gak ada? padahal mau memperpanjang,spotify mini nya sekarang kok gak ada? padahal mau memperpanjang,spotify mini nya sekarang kok tidak ada? padahal ingin memperpanjang,Negative,Negative,Negative,Neutral,0.2780395,0.66522443,0.05673607,0.66522443
ac3e2b89-705d-4761-b948-8838000e9bb4,3,Yuyuj,Yuyuj,Yuyuj,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677472,0.4318587,0.4318587
01c5bf17-21cc-4ee3-9636-8227fd706efd,4,"Aplikasi nya bagus, suaranya juga jernih, di tambah ada lirik musik nya, tapi iklan bikin ganggu bgt, jadi mohon untuk di kurang kan ya iklan nya☺👍🏻","Aplikasi nya bagus, suaranya juga jernih, di tambah ada lirik musik nya, tapi iklan bikin ganggu bgt, jadi mohon untuk di kurang kan ya iklan nya☺👍🏻","Aplikasi nya bagus, suaranya juga jernih, di semakin ada lirik musik nya, tetapi iklan bikin mengganggu banget, jadi mohon untuk di kurang kan ya iklan nya☺👍🏻",Positive,Positive,Positive,Neutral,0.05908296,0.6644241,0.27649295,0.6644241
676ca093-ecc3-469e-aa71-06c1b1c60534,3,semenjak update jadi gk bisa milih lagi sendiri malah dibatasi perharinya,semenjak update jadi gk bisa milih lagi sendiri malah dibatasi perharinya,semenjak terbaru jadi tidak bisa milih lagi sendiri malahan dibatasi perharinya,Neutral,Neutral,Neutral,Negative,0.89347726,0.0925624,0.013960343,0.89347726
e758b660-c3e5-42aa-aa33-123476b5f780,1,Premiumnya maksa banget kamvret,Premiumnya maksa banget kamvret,Premiumnya paksa banget kamvret,Negative,Negative,Negative,Neutral,0.42155352,0.5520476,0.026398892,0.5520476
761a684d-9778-4c1e-9492-a083466b28e0,2,"Lagunya sih banyak, cuman output ke speaker aktif gede jelek bgt, gak stabil lagunya. Mending jox bagus bening jernih suaranya subwoofer, bass, trable, middle nya pass stabil. Jdi kalau spotify bgni harus mainin equalizernya terus.","Lagunya sih banyak, cuman output ke speaker aktif gede jelek bgt, gak stabil lagunya. Mending jox bagus bening jernih suaranya subwoofer, bass, trable, middle nya pass stabil. Jdi kalau spotify bgni harus mainin equalizernya terus.","Lagunya sih banyak, cuman output ke speaker aktif besar sangat jelek, tidak stabil lagunya. lebih baik jox bagus bening jernih suaranya subwoofer, bass, trable, middle nya kata sandi stabil. jadi kalau spotify bgni harus mainin equalizernya terus-menerus.",Negative,Negative,Negative,Neutral,0.20432514,0.65006334,0.14561144,0.65006334
86db7094-e2c1-426a-8428-a2666dded641,2,"Oilahh ni i mau beli premium kaga bisa Mulu , pertama bisa pas mau beli lagi kaga bisaaaa gimana ini ,","Oilahh ni i mau beli premium kaga bisa Mulu , pertama bisa pas mau beli lagi kaga bisaaaa gimana ini ,","Oilahh ni i ingin membeli premium kaga bisa Mulu , pertama bisa pas ingin membeli lagi kaga bisaaaa bagaimana ini ,",Negative,Negative,Negative,Neutral,0.41570583,0.5584021,0.02589205,0.5584021
fd768fdb-ba75-42e9-a293-7c1a2f3173b6,4,iklan e mengganggu,iklan e mengganggu,iklan e mengganggu,Positive,Positive,Positive,Negative,0.914674,0.0017820799,0.08354389,0.914674
c3161486-fd06-4c77-b2b5-4f6eef4a4905,3,"setiap ada iklan selalu membuka otomatis, saya sedang mengetik jadi terganggu. tapi semuanya bagus.","setiap ada iklan selalu membuka otomatis, saya sedang mengetik jadi terganggu. tapi semuanya bagus.","setiap ada iklan selalu membuka otomatis, saya sedang mengetik jadi terganggu. tetapi semua bagus.",Neutral,Neutral,Neutral,Positive,0.061470702,0.30793232,0.63059705,0.63059705
774435d1-0397-4d98-828e-61e38c3e084e,2,"Ga bisa upgrade ke premium,,, sebel,,,, udah nyoba terus terusan tapi ga ada pin yang masuk,, coba harus gimana.??","Ga bisa upgrade ke premium,,, sebel,,,, udah nyoba terus terusan tapi ga ada pin yang masuk,, coba harus gimana.??","tidak bisa tingkatkan ke premium,,, kesal,,,, sudah mencoba terus-menerus terusan tetapi tidak ada pin yang masuk,, mencoba harus bagaimana.??",Negative,Negative,Negative,Neutral,0.45059505,0.5301237,0.019281168,0.5301237
5923f838-2277-47d0-a7e4-5f57e2267ae8,2,Upgrade ke premium mengapa e wallet tak ada,Upgrade ke premium mengapa e wallet tak ada,tingkatkan ke premium mengapa e wallet tidak ada,Negative,Negative,Negative,Neutral,0.21065477,0.7282971,0.06104811,0.7282971
0b85180b-b9a7-4617-aa64-d5ac3c173205,1,Yah apknya bagus tapi sayang musiknya nga lengkap,Yah apknya bagus tapi sayang musiknya nga lengkap,Yah apknya bagus tetapi sayang musiknya nga lengkap,Negative,Negative,Negative,Positive,0.11280293,0.017704519,0.8694926,0.8694926
077a40fd-1c3c-469c-811e-b2b0432776a3,4,"sporty sekarang mutar lagu baru sedikit udh premium gimana sii, padahal baru dikit yg di putar tapi udh kena primium","sporty sekarang mutar lagu baru sedikit udh premium gimana sii, padahal baru dikit yg di putar tapi udh kena primium","sporty sekarang mutar lagu baru sedikit sudah premium bagaimana sii, padahal baru sedikit yang di putar tetapi sudah kena primium",Positive,Positive,Positive,Negative,0.948765,0.0383786,0.012856348,0.948765
e9a27e2b-f53a-4e5b-b2d3-360e45303f77,4,AHMAD AFAIA ALWAN MARNO SUMARNO AHMAD,AHMAD AFAIA ALWAN MARNO SUMARNO AHMAD,AHMAD AFAIA ALWAN MARNO SUMARNO AHMAD,Positive,Positive,Positive,Negative,0.4053729,0.2507278,0.34389934,0.4053729
54264a69-c067-4758-b295-e6f2ac11cae8,2,Bagus banget aplikasinya,Bagus banget aplikasinya,Bagus banget aplikasinya,Negative,Negative,Negative,Positive,0.10866552,0.047220565,0.8441139,0.8441139
a40646bb-e240-4bb4-ab3d-0224bd7581c1,4,Dari banyaknya lagu yang ada di aplikasi yang ke puter lagu nya itu itu ajah gimana sih kan bosen kalo lagu nya itu itu ajah,Dari banyaknya lagu yang ada di aplikasi yang ke puter lagu nya itu itu ajah gimana sih kan bosen kalo lagu nya itu itu ajah,Dari banyaknya lagu yang ada di aplikasi yang ke putar lagu nya itu itu ajah bagaimana kan bosan kalau lagu nya itu itu ajah,Positive,Positive,Positive,Neutral,0.23012,0.6966484,0.073231526,0.6966484
a7e8f0d3-276e-4dbc-8f47-e54b9facbcf7,2,Aplikasi ini lumayan bagus,Aplikasi ini lumayan bagus,Aplikasi ini cukup baik,Negative,Negative,Negative,Neutral,0.044355437,0.80160797,0.15403646,0.80160797
d9c4b392-0eb4-46fa-8a76-90e99ab71f01,4,gimana y,gimana y,bagaimana y,Positive,Positive,Positive,Neutral,0.116268374,0.85199994,0.03173179,0.85199994
8ceb1214-c7c2-476d-8950-6429318b2177,3,hilih,hilih,hilih,Neutral,Neutral,Neutral,Positive,0.1681995,0.10322956,0.7285709,0.7285709
8808ccd8-ee1d-472f-a734-9abc81f4a1b4,2,boleh,boleh,boleh,Negative,Negative,Negative,Neutral,0.054613754,0.52403647,0.4213498,0.52403647
979efdd0-0fc6-403e-be1c-78b89cd76689,4,Tata lwt polisi tangkap l,Tata lwt polisi tangkap l,Tata lwt polisi tangkap l,Positive,Positive,Positive,Neutral,0.2677702,0.7175708,0.014658965,0.7175708
e7d55463-f105-4ea0-8399-80d2b5d3c345,3,namanya baru dnlod .klau bagus nnti baru tambah bintangnya,namanya baru dnlod .klau bagus nnti baru tambah bintangnya,namanya baru dnlod .klau bagus nnti baru semakin bintangnya,Neutral,Positive,Positive,Neutral,0.1655281,0.42073518,0.41373676,0.42073518
08c6b994-a357-4fa2-9bf5-f00c77f34053,1,gak tau gak asik pokonya,gak tau gak asik pokonya,tidak tau tidak menyenangkan pokonya,Negative,Negative,Negative,Neutral,0.37192634,0.46545386,0.16261975,0.46545386
21db1443-1f0f-4c0c-8c51-93d33464c4d8,4,tolong buat spotify blend jadi bisa custom photo profile..,tolong buat spotify blend jadi bisa custom photo profile..,tolong buat spotify blend jadi bisa custom photo profil..,Positive,Positive,Positive,Neutral,0.07989407,0.84474784,0.07535802,0.84474784
75347e0f-7ace-4599-93c9-7cc8a6e96a9e,4,b aja krena yg ga b aja itu bunda gua 🖤😎,b aja krena yg ga b aja itu bunda gua 🖤😎,b saja krena yang tidak b saja itu bunda gua 🖤😎,Positive,Positive,Positive,Neutral,0.12881616,0.5321661,0.33901772,0.5321661
7cab9eaa-9628-4ce6-b21a-5234c1a7ede0,2,Baru download kalo bagus di tambah lagi bintangnya,Baru download kalo bagus di tambah lagi bintangnya,Baru unduh kalau bagus di semakin lagi bintangnya,Negative,Negative,Negative,Positive,0.11721765,0.13026698,0.7525154,0.7525154
b1da1769-d367-4bfa-ae7c-82f87ef58fab,3,Gak gratis,Gak gratis,tidak gratis,Neutral,Neutral,Neutral,Negative,0.6555562,0.2848449,0.059598844,0.6555562
e206f5ff-ac45-4171-b22f-1fee4407dbec,1,mantap,mantap,mantap,Negative,Negative,Negative,Positive,0.02285918,0.038696293,0.9384445,0.9384445
69d7cf4a-d60e-42c3-a775-68ced3afd420,3,Sulit untuk memutar lagu yang di cari,Sulit untuk memutar lagu yang di cari,Sulit untuk memutar lagu yang di mencari,Neutral,Neutral,Neutral,Positive,0.27122277,0.3607272,0.36805004,0.36805004
7506b0ae-3020-4aff-99a1-26654a8db4c2,3,Cobak dl ya lo bgs ±bintangnya,Cobak dl ya lo bgs ±bintangnya,Cobak dulu ya kamu bagus ±bintangnya,Neutral,Neutral,Neutral,Positive,0.0985631,0.26117045,0.6402664,0.6402664
897516ce-7f60-4173-b9e8-427293ed17eb,3,"Bru di coba, klu bgus aku + lgi bintang y ***","Bru di coba, klu bgus aku + lgi bintang y ***","baru di mencoba, kalau bagus saya + lagi bintang y ***",Neutral,Neutral,Neutral,Positive,0.12725161,0.11797873,0.7547696,0.7547696
b6c10e51-49d8-48ff-84af-e81ca17d69f9,3,👍👍👍,👍👍👍,👍👍👍,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677466,0.43185872,0.43185872
f98ba29d-89a6-4cfe-b9ba-d136df098a3d,4,Kok tiba tiba mati sendiri musiknya,Kok tiba tiba mati sendiri musiknya,Kok tiba tiba mati sendiri musiknya,Positive,Positive,Positive,Neutral,0.43581483,0.528677,0.035508208,0.528677
